eventName,hwmTypeName,hwmQualityName,verticalDatumName,verticalMethodName,approvalMember,markerName,horizontalMethodName,horizontalDatumName,flagMemberName,surveyMemberName,site_no,siteDescription,sitePriorityName,networkNames,stateName,countyName,siteZone,sitePermHousing,siteNotes,hwm_id,waterbody,site_id,event_id,hwm_type_id,hwm_quality_id,hwm_locationdescription,latitude_dd,longitude_dd,survey_date,elev_ft,vdatum_id,vcollect_method_id,bank,approval_id,marker_id,height_above_gnd,hcollect_method_id,peak_summary_id,hwm_notes,hwm_environment,flag_date,stillwater,hdatum_id,flag_member_id,survey_member_id,uncertainty,hwm_uncertainty,hwm_types,hwm_qualities,marker,vertical_datums,approval,event,site,peak_summary,files,horizontal_datums,horizontal_collect_methods,vertical_collect_methods,survey_member,flag_member,Links
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Skylar McHenry,Matthew Jennings,LALIV17127,Carport near residence,,,LA,Livingston Parish,5,No,,15512,Amite,17127,129,5,1,Line inside carport to the left of residence. HWM tag and flagging tape on front left post of carport.,30.52201,-90.75438,8/31/2016 4:00:00 AM,45.932,2,6,N/A,,6,2.5,1,,Strung line level out to outside post on carport. Put stake in ground and collected RTK data on that. Ran Levels to stake to high water mark.,Riverine,8/27/2016 4:00:00 AM,0,2,1590,1593,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Stain line,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,,Marker,Handheld GPS,NAD83,Anna Marie Marable,Matthew Jennings,LAEAS17128,HWM(13); HWM on shed behind house; Mark on left side of shed; Chase Nicosia 225-270-2814,,,LA,East Baton Rouge Parish,,No,,15511,Amite,17128,129,6,4,"HWM on shed in backyard, marked with sharpie.",30.61308,-90.99533,9/2/2016 5:00:00 AM,71.3895,2,6,N/A,,4,1.62,1,,Ran a level line out to yard. Surveyed on stake.Clear skies.,Riverine,8/27/2016 5:00:00 AM,0,2,1609,1593,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,,Marker,Handheld GPS,NAD83,Kelvey Merrill,Laura LaPolice,LAST.17129,"1669 Stone Rd. Greensburg LA 70441. Sharpie Mark on left, front corner post of fence., by bird house.",,,LA,St. Helena Parish,,No,,15513,Twelve mile Creek,17129,129,2,3,Left corner of chain link fence in front yard,30.75971,-90.68233,9/1/2016 4:00:00 AM,144.136,2,6,N/A,,4,2,1,,last.17129-A,Riverine,8/27/2016 4:00:00 AM,0,2,1602,1598,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Jaysson Funkhouser,Laura LaPolice,LAST.17130,Left side of Amite DS of Highway 37,,,LA,St. Helena Parish,,No,,15514,Amite,17130,129,5,2,Left side of Amite River where it met the bank on a power pole at intersection of Highway 63 and Parish Road 91,30.73819,-90.82919,9/3/2016 4:00:00 AM,123.413,2,6,Left,,6,2.35,1,,,Riverine,8/27/2016 4:00:00 AM,0,2,1585,1598,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Jaysson Funkhouser,Daniel McCay,LAST.17131,Left side of Amite River  along Highway 63 1.5 miles upstream of Hwy 16 intersection.,,,LA,St. Helena Parish,,No,,15515,Amite,17131,129,5,2,"In 4"" scrub oak along left side of Amite River  along Highway 63 1.5 miles upstream of Hwy 16 intersection about 200 feet west of highway 63 at entrance gate to gravel mining company.",30.66228,-90.89556,9/4/2016 4:00:00 AM,91.703,2,6,Left,,6,1.95,1,,Clear weather. No GPS Issues. Job Name: LA-8-09042016. Shot Names: LAST.17131a & LAST.17131b,Riverine,8/27/2016 4:00:00 AM,0,2,1585,1591,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Mud,Good: +/- 0.10 ft,NAVD88,Level Gun,,Nail and HWM tag,Handheld GPS,NAD83,Anna Marie Marable,Matthew Jennings,LALIV17132,HWM(14); Tree in front on Right; Nathaniel Latteye,,,LA,Livingston Parish,,No,,15516,Amite,17132,129,1,2,"High water mark found on tree, with nail and USGS washer. The tree is on the right side of the other HWM LALIV17135.",30.55619,-90.96725,9/2/2016 5:00:00 AM,60.0225,2,2,N/A,,6,3.54,1,,"Surveyed in a temporary benchmark, then ran a set of levels to the high water marks. Closure was 0.001ft. Tied in HWM LALIV17135.",Riverine,8/27/2016 5:00:00 AM,0,2,1609,1593,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,,Marker,Handheld GPS,NAD83,Philip Habermehl,Arthur Day,LAASC17133,RESIDENCE AT CALCOTE RO 12339,,,LA,Ascension Parish,,No,,15517,UNKNOWN,17133,129,5,3,"MARKED WITH SHARPIE ION ROD OF HANDRAILS SOUTHEAST OF PORCH CORNER NEAR THE HOME., MARK IS FACING OUTWARD  WHEN LOOKING AT THE FRONT OF THE HOUSE THE MARK IS ON THE FAR RIGHT SIDE..",30.24931,-90.95947,8/29/2016 4:00:00 AM,10.748,2,6,N/A,,4,1.99,1,,transferred line to stake and set GPS on stake for elevation,Riverine,8/27/2016 4:00:00 AM,0,2,1600,1587,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Skylar McHenry,Skylar McHenry,LALIV17134,Pump house by pool behind trailer home,,,LA,Livingston Parish,,No,,15519,Tickfaw,17134,129,5,1,Seed line found inside of pump house next to pool. Leveled out to place HWM tag and flagging on right side of pump house door.,30.5201,-90.71545,9/2/2016 4:00:00 AM,44.699,2,6,N/A,,6,5.98,1,,"Job name LA-5-09022016 
Point name LALIV17134a/b
Checked in @: 46BC56 
GPS control in EST",Riverine,8/27/2016 4:00:00 AM,0,2,1590,1590,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Mud,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Anna Marie Marable,Matthew Jennings,LALIV17135,HWM(15); Mark on tree in front yard on left; Land Owner: Nathaniel Lattaye,,,LA,Livingston Parish,,No,,15518,Amite,17135,129,1,2,"Mud line on tree on left side of yard, flagged with a nail and a USGS HWM washer.",30.55625,-90.96725,9/2/2016 5:00:00 AM,60.0385,2,6,N/A,,6,3.94,1,,Ran a set of levels off a temporary benchmark and tied this site in with LALIV17132. *NOTE* The name of the file in the job will be LALIV17134-TBM1 and 2. This was a mistake and should have been named LALIV17135 or LALIV17132.,Riverine,8/27/2016 5:00:00 AM,0,2,1609,1593,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD27,Jaysson Funkhouser,Daniel McCay,LAST.17136,Amite River (left side) behind casino upstream of highway 63/16 intersection,,,LA,St. Helena Parish,,No,,15520,Amite,17136,129,5,2,Amite River (left side) behind casino upstream of highway 63/16 intersection in back parking lot on third palm tree towards palm tree.,30.65242,-90.90475,9/4/2016 4:00:00 AM,90.609,2,6,Left,,6,1.15,1,,Clear weather. No GPS issues. Job Name: LA-8-09042016. Shot Names: LAST.17136a & LAST.17136b.    **Surveyed by Team 8.,Riverine,8/27/2016 4:00:00 AM,0,3,1585,1591,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Skylar McHenry,Skylar McHenry,LALIV17137,Shed behind residence,,,LA,Livingston Parish,5,No,,15521,Tickfaw,17137,129,5,1,Line found inside of shed. Leveled out to HWM tag and flagging on left side of door to shed.,30.55063,-90.71924,9/2/2016 4:00:00 AM,51.688,2,6,N/A,,6,2.83,1,,"Job name LA-5-09022016 
Point name LALIV17137a/b
Checked in @: 46BC56 
GPS control in EST",Riverine,8/27/2016 4:00:00 AM,0,2,1590,1590,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Skylar McHenry,Matthew Jennings,LALIV17138,Shed behind residence,,,LA,Livingston Parish,5,No,,15522,Amite,17138,129,5,1,Line in shed behind house. HWM tag and flagging on front right post of shed.,30.55313,-90.75507,8/31/2016 4:00:00 AM,58.109,2,6,N/A,,6,1.92,1,,Used a PK nail in the side of the road in order to get RTK elevations. Ran small set of levels to nail in the yard and closed levels at 0.001 ft.,Riverine,8/27/2016 4:00:00 AM,0,2,1590,1593,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Jaysson Funkhouser,Daniel McCay,LALIV17139,Left side of Amite at the very end of Easterly Ridge Road,,,LA,Livingston Parish,,No,,15523,Amite,17139,129,5,3,Left side of Amite at the very end of Easterly Ridge Road. in a 36 inch live oak almost to house at the end of the road on the east side of the driveway near the house (near split to the field),30.61867,-90.92642,9/4/2016 4:00:00 AM,82.949,2,6,Left,,6,0.8,1,,"Clear weather. Shot one extra shot because accidentally selected ""Alpha center"" instead of ""Bottom of Antenna mount"". Ran levels from TBM to mark.  Job Name: LA-8-09042016. Shot Names: LALIV17139a & LALIV17139c.    **Surveyed by Team 8.",Riverine,8/27/2016 4:00:00 AM,0,2,1585,1591,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Skylar McHenry,Skylar McHenry,LALIV17140,Carport next to private residence,,,LA,Livingston Parish,,No,,15524,Tickfaw,17140,129,5,1,HWM tag and flagging on front left post of carport to the right of the house.,30.63842,-90.70593,9/4/2016 4:00:00 AM,77.41,2,6,N/A,,6,2.55,1,,"Job name LA-5-09042016 
Point: LATAN17040a/b
Checked in @: 46BC56
GPS control in EST",Riverine,8/27/2016 4:00:00 AM,0,2,1590,1590,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,VP: > 0.40 ft,,,,Other (Note in Description box),Map (digital or paper),WGS84 (from Digital Map),Ben Thepaut,Christopher Henry,LAEAS17141,HWM at Episcopal Private High School Track and Field Bleachers,,,LA,East Baton Rouge Parish,,No,Contact front office for campus access. Found a better mark on bleachers and used that for GNSS survey.,15525,Near Jones Creek trib to Amites River,17141,129,5,5,Seedline marked by sharpie on bleachers at Track Field on campus-side bleachers near second column; near steps.,30.42083,-91.032117,8/31/2016 4:00:00 AM,-1000,,,N/A,,9,4.63,4,,mark was somewhat sloppy possibly due to run-up or activity during event or clean up post event. Mark verified by aerial photography by Civil Air patrol. Did not survey due to comments above and found a better mark in the vicinity.,Riverine,8/26/2016 4:00:00 AM,0,4,1601,7,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Map (digital or paper),WGS84 (from Digital Map),Oran Mosteller,Jeffrey Moss,LAEAS17141,HWM at Episcopal Private High School Track and Field Bleachers,,,LA,East Baton Rouge Parish,,No,Contact front office for campus access. Found a better mark on bleachers and used that for GNSS survey.,15609,Near Jones Creek trib to Amites River,17141,129,5,2,"12"" Tree behind bleachers next to parking lot. Marked by USGS disc and flagging.",30.42083,-91.032117,8/28/2016 5:00:00 AM,37.955,2,6,N/A,,6,,4,,"This is called LAEAS17141-B.
Job name: LA-6-08292016
Point name: TBM-LAEAS17141. GPS time in EST.",Riverine,8/28/2016 5:00:00 AM,0,4,1596,1595,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,Level Gun,,Nail and HWM tag,Handheld GPS,NAD83,Jaysson Funkhouser,Jaysson Funkhouser,LATAN17142,Tangipahoa River near campground north of I-12,,,LA,Tangipahoa Parish,,No,,15526,Tangipahoa,17142,129,5,1,,30.48716,-90.3368,8/23/2016 5:00:00 AM,30.27,2,2,N/A,,6,0.81,1,,,Riverine,8/23/2016 5:00:00 AM,0,2,1585,1585,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,NAVD88,Level Gun,,Marker,Handheld GPS,NAD83,Jaysson Funkhouser,Jaysson Funkhouser,LATAN17143,Tangipahoa River at snow cone business north of Hwy 190 at Robert,,,LA,Tangipahoa Parish,,No,,15527,Tangipahoa,17143,129,5,2,mud line on north side of snow cone business,30.50717,-90.34446,8/23/2016 5:00:00 AM,32.63,2,2,N/A,,4,4.2,1,,,Riverine,8/23/2016 5:00:00 AM,0,2,1585,1585,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,Level Gun,,Nail and HWM tag,Handheld GPS,NAD83,Jaysson Funkhouser,Jaysson Funkhouser,LATAN17144,Wood Glen Subdivision,,,LA,Tangipahoa Parish,,No,,15528,Tangipahoa,17144,129,5,1,,30.48365,-90.37331,8/26/2016 5:00:00 AM,30.54,2,2,N/A,,6,1.9,1,,,Riverine,8/23/2016 5:00:00 AM,0,2,1585,1585,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,NAVD88,Level Gun,,Marker,Handheld GPS,NAD83,Jaysson Funkhouser,Jaysson Funkhouser,LATAN17145,"Tangipahoa River in Robert, LA",,,LA,Tangipahoa Parish,,No,,15529,Tangipahoa,17145,129,5,2,Good seedline in shed in front  of house near road,30.510634,-90.37539,8/26/2016 5:00:00 AM,34.23,2,2,N/A,,4,2,1,,,Riverine,8/22/2016 5:00:00 AM,0,2,1585,1585,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,NAVD88,Level Gun,,Marker,Handheld GPS,NAD83,Jaysson Funkhouser,Jaysson Funkhouser,LATAN17146,Tangipahoa River at campground just north of Powell Road,,,LA,Tangipahoa Parish,,No,,15530,Tangipahoa,17146,129,5,2,seedline on blue and yellow,30.52341,-90.34585,8/26/2016 5:00:00 AM,34.07,2,2,N/A,,4,2.95,1,,,Riverine,8/26/2016 5:00:00 AM,0,2,1585,1585,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Fair: +/- 0.20 ft,NAVD88,Level Gun,,Marker,Handheld GPS,NAD83,Jaysson Funkhouser,Jaysson Funkhouser,LATAN17147,Along the Tangipahoa River at the red tool shed at trails end lane,,,LA,Tangipahoa Parish,,No,,15531,Tangipahoa,17147,129,5,3,Fair seed line on north side of red tool shed,30.56488,-90.37486,8/26/2016 5:00:00 AM,48.62,2,2,N/A,,4,2.8,1,,,Riverine,8/26/2016 5:00:00 AM,0,2,1585,1585,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,Level Gun,,Marker,Handheld GPS,NAD83,Jaysson Funkhouser,Jaysson Funkhouser,LATAN17148,Tangipahoa River at silver shed at culbreath lane,,,LA,Tangipahoa Parish,,No,,15532,Tangipahoa,17148,129,5,1,Excellent Seedline in silver toolshed,30.56299,-90.40644,8/26/2016 5:00:00 AM,53.47,2,2,N/A,,4,3.1,1,,,Riverine,8/26/2016 5:00:00 AM,0,2,1585,1585,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,NAVD88,Level Gun,,Marker,Handheld GPS,NAD83,Jaysson Funkhouser,Jaysson Funkhouser,LATAN17149,Tangipahoa River at red roofed house at Arbuthnott Drive,,,LA,Tangipahoa Parish,,No,,15533,Tangipahoa River,17149,129,5,2,Seedline in screen porch of red roofed home at Arbuthnott Drive,30.54423,-90.38299,8/26/2016 5:00:00 AM,44.43,2,2,N/A,,4,0.6,1,,,Riverine,8/26/2016 5:00:00 AM,0,2,1585,1585,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,Level Gun,,Marker,Handheld GPS,NAD83,Jaysson Funkhouser,Jaysson Funkhouser,LATAN17150,Tangipahoa River at Simmons Farm,,,LA,Tangipahoa Parish,,No,,15534,Tangipahoa,17150,129,5,1,excellent seed line on green and white block shed behind house on door,30.58725,-90.41284,8/26/2016 5:00:00 AM,56.97,2,2,N/A,,4,2.2,1,,,Riverine,8/26/2016 5:00:00 AM,0,2,1585,1585,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,NAVD88,Level Gun,,Marker,Handheld GPS,NAD83,Jaysson Funkhouser,Jaysson Funkhouser,LATAN17151,Tangipahoa River on back porch of tan house,,,LA,Tangipahoa Parish,,No,,15535,Tangipahoa,17151,129,5,2,seedline on back porch of tan house,30.59715,-90.44213,8/26/2016 5:00:00 AM,65.88,2,2,N/A,,4,1.4,1,,,Riverine,8/26/2016 5:00:00 AM,0,2,1585,1585,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,NAVD88,Level Gun,,Marker,Handheld GPS,NAD83,Jaysson Funkhouser,Jaysson Funkhouser,LATAN17152,Tangipahoa River along Riverwood Drive,,,LA,Tangipahoa Parish,,No,,15536,Tangipahoa,17152,129,5,2,mudline on sliding glass door north side of house,30.60276,-90.46047,8/26/2016 5:00:00 AM,70.78,2,2,N/A,,4,4.32,1,,,Riverine,8/26/2016 5:00:00 AM,0,2,1585,1585,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,Level Gun,,Marker,Handheld GPS,NAD83,Jaysson Funkhouser,Jaysson Funkhouser,LATAN17153,Tangipahoa River at house on S. Cason Road,,,LA,Tangipahoa Parish,,No,,15537,Tangipahoa,17153,129,5,1,seedline on metal storage building at house,30.62189,-90.48211,8/26/2016 5:00:00 AM,77.66,2,2,N/A,,4,3.3,1,,,Riverine,8/26/2016 5:00:00 AM,0,2,1585,1585,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,Level Gun,,Marker,Handheld GPS,NAD83,Jaysson Funkhouser,Jaysson Funkhouser,LATAN17154,Tangipahoa River at house on Pargusa Road,,,LA,Tangipahoa Parish,,No,,15538,Tangipahoa,17154,129,5,1,excellent seedline on east side of house,30.63651,-90.49158,8/26/2016 5:00:00 AM,82.51,2,2,N/A,,4,2,1,,,Riverine,8/26/2016 5:00:00 AM,0,2,1585,1585,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Caleb Miller,Arthur Day,LAST.17155,"OAK HILL DAIRY FARM, 5114 HWY 38.  MARK IS LOCATED ON THE SIDE OF THE HWY OFF OF THE FURTHEST EAST DRIVEWAY.",,,LA,St. Helena Parish,,No,,15539,UNKNOWN CREEK IN THE TICKFAW RIVER BASIN,17155,129,5,3,"MARK IS LOCATED APPROXIMATELY 20 FT FROM THE EDGE OF THE HWY ON 4X4 WOODEN FENCE POST.  IT IS ON THE EAST SIDE OF OAK HILL DAIRY FARM, ABOUT 15-20 FEET FROM THE GRAVEL DRIVEWAY.",30.93042,-90.65061,9/1/2016 4:00:00 AM,253.571,2,6,Right,,6,3.87,1,,,Riverine,8/28/2016 4:00:00 AM,0,2,1607,1587,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Caleb Miller,Arthur Day,LAST.17156,6748 Hwy 38.  North side of the road.  drive down gravel entrance 30ft just passed gate.,,,LA,St. Helena Parish,,No,,15540,Tickfaw River,17156,129,5,3,on large tree just left of the driveway.  it is about 5ft from the fenceline that surrounds property.,30.93072,-90.675,9/1/2016 4:00:00 AM,218.585,2,6,Right,,6,6.07,1,,,Riverine,8/28/2016 4:00:00 AM,0,2,1607,1587,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Philip Habermehl,Skylar McHenry,LATAN17157,OWNERS RESIDENCE AT INDIAN CREEK CAMPGRIUND,,,LA,Tangipahoa Parish,,No,,15541,NATALBANY,17157,129,5,1,NORTHEAST CORNER OF FRONT PORCH OF CAMP GROUND OWNERS RESIDENCE NEAR STAIRS . FLAGGED WITH PINK TAPE.,30.62152,-90.53149,9/2/2016 4:00:00 AM,78.318,2,6,N/A,,6,2.9,1,,"Job name LA-5-09022016 
Point: LATAN17157a/b
Checked in @: 46BC56
GPS control in EST",Riverine,8/28/2016 4:00:00 AM,1,2,1600,1590,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,,,,Marker,Handheld GPS,NAD83,Philip Habermehl,Skylar McHenry,LATAN17157,OWNERS RESIDENCE AT INDIAN CREEK CAMPGRIUND,,,LA,Tangipahoa Parish,,No,,15542,NATALBANY,17157,129,5,1,SOUTH EAST CORNER OF CARPORT EAST OF OWNERS RESIDENCE. NEAR FIRST VERICAL SUPPORT RAIL FROM BACK CORNER,30.62152,-90.53149,9/2/2016 4:00:00 AM,,,,N/A,,4,2.71,1,,Abandoned due to proximity to nearby HWM and comm issues.,Riverine,8/28/2016 4:00:00 AM,1,2,1600,1590,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Mud,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Marker,Handheld GPS,local control point,Kelvey Merrill,Daniel McCay,LALIV17158,"13158 Brian Park dr. Sharpie mark on the right end of fence, (street facing)",,,LA,Livingston Parish,,No,,15543,Amite tributary,17158,129,1,1,"13158 Brian Park Dr. Walker LA 70785 Sharpie mark on the right most fence post, street facing. flagging on fence post and mailbox.",30.47901,-90.868,9/2/2016 4:00:00 AM,38.339,2,6,N/A,,4,4.48,1,,Clear weather. No GPS issues. Job Name: LA-8-09022016. Shot names: LALIV17158a & LALIV17158b.,Riverine,8/28/2016 4:00:00 AM,0,1,1602,1591,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Mud,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Marker,Handheld GPS,local control point,Kelvey Merrill,Daniel McCay,LALIV17158,"13158 Brian Park dr. Sharpie mark on the right end of fence, (street facing)",,,LA,Livingston Parish,,No,,15546,Amite tributary,17158,129,1,1,"12529 Pendarvis, Walker LA 70758. Sharpie mark on the shop behind house-- right corner of the shed.",30.47616,-90.87839,9/2/2016 4:00:00 AM,38.339,2,6,N/A,,4,5.22,1,,Clear weather. No GPS issues. Job Name: LA-8-09022016. Shot names: LALIV17158a & LALIV17158b.,Riverine,8/28/2016 4:00:00 AM,0,1,1602,1591,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Mud,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Marker,Handheld GPS,local control point,Kelvey Merrill,Daniel McCay,LALIV17158,"13158 Brian Park dr. Sharpie mark on the right end of fence, (street facing)",,,LA,Livingston Parish,,No,,15549,Amite tributary,17158,129,1,2,"27724 Lake view Dr. Walker LA, 70785. Sharpie mark on the door frame of garage-- right side of the house. Flagging on the mailbox",30.47037,-90.88379,9/2/2016 4:00:00 AM,38.339,2,6,N/A,,4,2.03,1,,Clear weather. No GPS issues. Job Name: LA-8-09022016. Shot names: LALIV17158a & LALIV17158b.,Riverine,8/28/2016 4:00:00 AM,0,1,1602,1591,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
